size,price,date
270,121000,2026-02-14
285,112000,2026-02-14
275,119000,2026-02-14
270,121000,2026-02-14
270,121000,2026-02-14
270,121000,2026-02-14
265,121000,2026-02-14
245,136000,2026-02-14
270,121000,2026-02-14
265,121000,2026-02-14
265,121000,2026-02-14
270,121000,2026-02-14
270,121000,2026-02-14
270,121000,2026-02-14
280,119000,2026-02-14
285,112000,2026-02-14
270,121000,2026-02-14
250,126000,2026-02-14
270,121000,2026-02-14
270,121000,2026-02-14
245,123000,2026-02-14
255,122000,2026-02-14
250,126000,2026-02-14
265,120000,2026-02-14
270,121000,2026-02-14
270,120000,2026-02-14
275,118000,2026-02-14
265,121000,2026-02-14
260,117000,2026-02-14
275,119000,2026-02-14
280,117000,2026-02-14
270,121000,2026-02-14
260,116000,2026-02-14
270,121000,2026-02-14
270,123000,2026-02-14
260,116000,2026-02-14
280,117000,2026-02-14
265,121000,2026-02-14
240,130000,2026-02-14
270,120000,2026-02-14
270,120000,2026-02-14
270,121000,2026-02-14
255,121000,2026-02-14
275,119000,2026-02-14
265,121000,2026-02-14
270,121000,2026-02-14
280,118000,2026-02-14
260,117000,2026-02-14
275,119000,2026-02-14
270,121000,2026-02-14
280,117000,2026-02-14
280,116000,2026-02-14
275,115000,2026-02-14
275,115000,2026-02-14
265,119000,2026-02-14
260,116000,2026-02-14
310,129000,2026-02-14
260,116000,2026-02-14
250,125000,2026-02-14
265,117000,2026-02-14
285,110000,2026-02-14
255,122000,2026-02-14
275,117000,2026-02-14
270,120000,2026-02-14
275,117000,2026-02-14
270,120000,2026-02-14
285,111000,2026-02-14
270,120000,2026-02-14
265,117000,2026-02-14
270,119000,2026-02-14
265,117000,2026-02-14
270,119000,2026-02-14
280,115000,2026-02-14
285,111000,2026-02-14
265,118000,2026-02-14
265,118000,2026-02-14
300,112000,2026-02-14
270,120000,2026-02-14
270,120000,2026-02-14
285,112000,2026-02-14
280,113000,2026-02-14
290,112000,2026-02-14
260,114000,2026-02-14
265,119000,2026-02-14
255,120000,2026-02-14
255,119000,2026-02-14
265,120000,2026-02-14
270,121000,2026-02-14
265,120000,2026-02-14
270,121000,2026-02-14
275,119000,2026-02-14
260,119000,2026-02-14
